;Total_Power_10;Total_Power_20;Total_Power_30;Total_Power_40;Total_Power_50;Total_Power_60;Total_Power_70;Total_Power_80;Total_Power_90;Total_Power_100
303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
310;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
320;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
330;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
331;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
336;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
337;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
338;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
339;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
340;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
341;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
342;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
343;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
344;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
345;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
346;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
347;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
348;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
349;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
350;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
351;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
352;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
353;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
354;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
355;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
356;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
357;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
358;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
359;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
360;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
361;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
362;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
363;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
364;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
365;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
366;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
367;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
368;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
369;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
370;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
371;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
372;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
373;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
374;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
375;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
376;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
377;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
378;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
379;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
380;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
381;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
382;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
383;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
384;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0
385;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;450.0
386;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;450.0
387;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;450.0
388;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;450.0
389;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;450.0
390;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;450.0;450.0
391;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;450.0;450.0
392;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;450.0;450.0
393;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;450.0;450.0
394;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;450.0;450.0
395;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;450.0;450.0
396;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;450.0;450.0
397;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;450.0;450.0
398;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;450.0;450.0
399;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;450.0;450.0
400;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
401;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
402;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
403;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
404;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
405;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
406;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
407;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
408;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
409;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
410;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
411;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
412;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
413;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
414;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
415;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
416;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
417;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
418;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
419;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
420;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
421;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
422;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
423;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
424;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
425;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
426;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
427;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
428;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
429;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
430;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
431;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
432;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
433;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
434;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
435;0.0;0.0;0.0;0.0;450.0;0.0;450.0;0.0;450.0;450.0
436;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0;450.0;450.0
437;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0;450.0;450.0
438;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0;450.0;450.0
439;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0;450.0;450.0
440;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0;450.0;450.0
441;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0;450.0;450.0
442;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0;450.0;450.0
443;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0.0;450.0;450.0
444;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;450.0
445;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;450.0
446;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;450.0
447;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;450.0
448;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;450.0
449;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;450.0
450;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;450.0
451;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;450.0
452;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
453;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
454;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
455;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
456;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
457;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
458;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
459;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
460;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
461;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
462;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
463;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
464;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
465;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
466;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
467;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
468;950.0;950.0;950.0;950.0;450.0;0.0;0.0;0.0;450.0;950.0
469;950.0;950.0;950.0;950.0;450.0;0.0;500.0;0.0;450.0;950.0
470;950.0;950.0;950.0;950.0;450.0;0.0;500.0;0.0;450.0;950.0
471;950.0;950.0;950.0;950.0;450.0;0.0;500.0;0.0;450.0;950.0
472;950.0;950.0;950.0;950.0;450.0;0.0;500.0;0.0;450.0;950.0
473;950.0;950.0;950.0;950.0;450.0;0.0;500.0;0.0;450.0;950.0
474;950.0;950.0;950.0;950.0;450.0;0.0;500.0;0.0;450.0;950.0
475;950.0;950.0;950.0;950.0;450.0;0.0;500.0;0.0;450.0;950.0
476;950.0;950.0;950.0;950.0;450.0;0.0;500.0;0.0;450.0;950.0
477;950.0;950.0;950.0;950.0;450.0;0.0;500.0;0.0;450.0;950.0
478;950.0;950.0;950.0;950.0;450.0;0.0;500.0;0.0;450.0;950.0
479;950.0;950.0;950.0;950.0;450.0;0.0;500.0;0.0;450.0;950.0
480;950.0;950.0;950.0;950.0;450.0;0.0;500.0;0.0;450.0;950.0
481;950.0;950.0;950.0;950.0;450.0;0.0;500.0;0.0;450.0;950.0
482;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;450.0;950.0
483;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;450.0;950.0
484;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;450.0;950.0
485;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;450.0;500.0
486;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;450.0;500.0
487;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;450.0;500.0
488;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;450.0;500.0
489;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;450.0;500.0
490;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;0.0;500.0
491;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;0.0;500.0
492;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;0.0;500.0
493;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;0.0;500.0
494;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;0.0;500.0
495;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;0.0;500.0
496;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;0.0;500.0
497;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;0.0;500.0
498;950.0;950.0;950.0;950.0;450.0;0.0;500.0;450.0;0.0;500.0
499;950.0;950.0;950.0;950.0;450.0;0.0;500.0;950.0;0.0;500.0
500;950.0;1400.0;950.0;950.0;0.0;0.0;1450.0;950.0;0.0;500.0
501;950.0;1400.0;950.0;950.0;0.0;0.0;1450.0;950.0;0.0;500.0
502;950.0;1400.0;950.0;950.0;0.0;0.0;1450.0;950.0;0.0;500.0
503;950.0;1400.0;950.0;950.0;0.0;0.0;1450.0;950.0;0.0;500.0
504;0.0;450.0;0.0;0.0;0.0;0.0;1450.0;950.0;1900.0;500.0
505;0.0;450.0;0.0;0.0;0.0;0.0;1450.0;950.0;1900.0;500.0
506;0.0;450.0;0.0;0.0;1125.0;0.0;1450.0;950.0;1900.0;500.0
507;0.0;450.0;0.0;0.0;1125.0;0.0;1450.0;950.0;1900.0;500.0
508;0.0;450.0;0.0;0.0;1125.0;0.0;1450.0;950.0;1900.0;500.0
509;0.0;450.0;0.0;0.0;1125.0;0.0;1450.0;950.0;1900.0;500.0
510;0.0;450.0;0.0;0.0;1125.0;0.0;1450.0;950.0;1900.0;500.0
511;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;1900.0;500.0
512;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;1900.0;500.0
513;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;1900.0;500.0
514;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;500.0
515;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;500.0
516;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;500.0
517;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;500.0
518;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;500.0
519;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;0.0
520;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;1125.0
521;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;1125.0
522;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;1125.0
523;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;1125.0
524;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;1125.0
525;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;1125.0
526;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;1125.0
527;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;1125.0
528;0.0;950.0;0.0;0.0;1125.0;0.0;1450.0;950.0;0.0;1125.0
529;0.0;950.0;0.0;0.0;1125.0;1100.0;1450.0;950.0;0.0;1125.0
530;0.0;950.0;0.0;0.0;1125.0;1100.0;1450.0;950.0;0.0;1125.0
531;0.0;950.0;0.0;0.0;1125.0;1550.0;1450.0;950.0;0.0;1125.0
532;0.0;950.0;0.0;0.0;1125.0;1550.0;1450.0;950.0;0.0;1125.0
533;0.0;950.0;0.0;0.0;1125.0;1550.0;1450.0;950.0;0.0;1125.0
534;0.0;950.0;0.0;0.0;1125.0;1550.0;1450.0;950.0;0.0;1125.0
535;0.0;950.0;0.0;0.0;1125.0;1550.0;1450.0;950.0;1100.0;1125.0
536;0.0;950.0;0.0;0.0;0.0;1550.0;950.0;950.0;1100.0;1125.0
537;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;1100.0;1125.0
538;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;1100.0;1125.0
539;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;2050.0;1125.0
540;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;2050.0;1125.0
541;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;2050.0;1125.0
542;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;2050.0;1125.0
543;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;1125.0
544;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;1125.0
545;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;1125.0
546;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;1125.0
547;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;1125.0
548;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;1125.0
549;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;1125.0
550;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;0.0
551;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;0.0
552;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;0.0
553;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;0.0
554;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;0.0
555;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;0.0
556;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;0.0
557;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;0.0
558;0.0;950.0;0.0;0.0;0.0;450.0;950.0;950.0;950.0;0.0
559;0.0;950.0;0.0;2000.0;0.0;450.0;950.0;950.0;950.0;0.0
560;0.0;950.0;0.0;2000.0;0.0;450.0;0.0;950.0;950.0;0.0
561;0.0;950.0;0.0;2000.0;0.0;450.0;0.0;950.0;950.0;0.0
562;0.0;950.0;0.0;2000.0;0.0;450.0;0.0;950.0;950.0;0.0
563;0.0;950.0;0.0;2000.0;0.0;450.0;0.0;950.0;950.0;0.0
564;0.0;950.0;0.0;2000.0;0.0;450.0;0.0;950.0;950.0;0.0
565;0.0;950.0;0.0;2000.0;0.0;450.0;0.0;950.0;950.0;0.0
566;0.0;950.0;0.0;2000.0;0.0;450.0;0.0;450.0;950.0;0.0
567;0.0;950.0;0.0;2000.0;0.0;450.0;0.0;450.0;950.0;0.0
568;0.0;950.0;0.0;2000.0;0.0;450.0;0.0;450.0;950.0;0.0
569;0.0;950.0;0.0;2000.0;0.0;450.0;0.0;450.0;950.0;0.0
570;0.0;950.0;0.0;2000.0;0.0;450.0;0.0;450.0;950.0;0.0
571;0.0;950.0;0.0;2000.0;0.0;450.0;0.0;450.0;950.0;0.0
572;0.0;950.0;0.0;2000.0;0.0;450.0;0.0;450.0;950.0;0.0
573;0.0;950.0;0.0;2000.0;0.0;450.0;0.0;450.0;950.0;0.0
574;0.0;950.0;0.0;2000.0;0.0;450.0;1100.0;450.0;950.0;0.0
575;0.0;950.0;0.0;2000.0;0.0;450.0;1100.0;450.0;950.0;0.0
576;0.0;950.0;0.0;2000.0;0.0;450.0;1100.0;450.0;950.0;0.0
577;0.0;950.0;0.0;2000.0;0.0;450.0;1100.0;450.0;950.0;2000.0
578;0.0;450.0;0.0;2000.0;0.0;450.0;1100.0;450.0;950.0;2000.0
579;0.0;450.0;0.0;2500.0;0.0;450.0;1100.0;450.0;950.0;2000.0
580;0.0;450.0;0.0;2500.0;0.0;450.0;1100.0;450.0;950.0;2000.0
581;0.0;450.0;0.0;2500.0;0.0;450.0;1100.0;450.0;950.0;2000.0
582;0.0;450.0;0.0;2500.0;0.0;450.0;0.0;0.0;950.0;3100.0
583;0.0;450.0;0.0;2500.0;0.0;450.0;0.0;0.0;950.0;3100.0
584;0.0;450.0;0.0;2500.0;0.0;450.0;0.0;0.0;950.0;3100.0
585;0.0;450.0;0.0;2500.0;0.0;450.0;0.0;0.0;950.0;3100.0
586;0.0;450.0;0.0;2500.0;0.0;450.0;0.0;0.0;950.0;3100.0
587;0.0;450.0;0.0;2500.0;0.0;450.0;0.0;0.0;950.0;3100.0
588;0.0;450.0;0.0;2500.0;0.0;450.0;0.0;0.0;950.0;3100.0
589;0.0;450.0;0.0;2500.0;0.0;450.0;0.0;0.0;950.0;3100.0
590;0.0;450.0;0.0;2500.0;0.0;450.0;0.0;0.0;950.0;2000.0
591;0.0;450.0;500.0;2500.0;0.0;450.0;0.0;0.0;950.0;2000.0
592;0.0;450.0;500.0;2500.0;0.0;450.0;0.0;0.0;950.0;2000.0
593;0.0;450.0;500.0;2500.0;0.0;450.0;0.0;0.0;950.0;2000.0
594;0.0;450.0;500.0;2500.0;0.0;450.0;0.0;0.0;950.0;2000.0
595;0.0;450.0;500.0;2500.0;0.0;450.0;0.0;0.0;950.0;2000.0
596;0.0;450.0;500.0;2500.0;0.0;450.0;0.0;0.0;950.0;2000.0
597;0.0;450.0;500.0;2500.0;0.0;450.0;0.0;0.0;950.0;2000.0
598;0.0;450.0;500.0;2500.0;0.0;450.0;0.0;0.0;950.0;2000.0
599;0.0;450.0;500.0;2500.0;0.0;450.0;0.0;0.0;0.0;2000.0
600;0.0;0.0;500.0;2500.0;0.0;450.0;0.0;0.0;0.0;2000.0
601;0.0;0.0;500.0;2500.0;0.0;450.0;0.0;0.0;0.0;2000.0
602;0.0;0.0;500.0;2500.0;0.0;450.0;0.0;0.0;0.0;2000.0
603;0.0;0.0;500.0;2500.0;0.0;450.0;0.0;0.0;0.0;2000.0
604;0.0;0.0;500.0;2500.0;0.0;450.0;0.0;0.0;0.0;2000.0
605;0.0;0.0;500.0;2500.0;0.0;450.0;0.0;0.0;0.0;2000.0
606;0.0;0.0;500.0;2500.0;0.0;450.0;0.0;0.0;2000.0;2000.0
607;0.0;0.0;500.0;2500.0;0.0;450.0;0.0;0.0;2000.0;2000.0
608;0.0;0.0;500.0;2500.0;0.0;450.0;0.0;0.0;2000.0;2000.0
609;0.0;0.0;500.0;2500.0;0.0;450.0;0.0;2000.0;2000.0;2000.0
610;0.0;0.0;500.0;2500.0;0.0;450.0;0.0;2000.0;2000.0;2000.0
611;0.0;0.0;500.0;2500.0;0.0;450.0;0.0;2000.0;2000.0;2000.0
612;0.0;0.0;500.0;2500.0;0.0;450.0;1125.0;2000.0;2000.0;2000.0
613;0.0;0.0;500.0;2500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
614;0.0;0.0;500.0;2500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
615;0.0;0.0;500.0;2500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
616;0.0;0.0;500.0;2500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
617;0.0;0.0;500.0;2500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
618;0.0;0.0;500.0;2500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
619;0.0;0.0;500.0;500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
620;0.0;0.0;500.0;500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
621;0.0;0.0;500.0;500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
622;0.0;0.0;500.0;500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
623;0.0;0.0;500.0;500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
624;0.0;0.0;500.0;500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
625;0.0;0.0;500.0;500.0;2000.0;450.0;1125.0;2000.0;2000.0;2000.0
